# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
240;Kraftfahrzeugmarke;Kraftfahrzeugmarke;ZIR;V1.4;20210220

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
240_35;Chrysler;0;1;0;NULL;;;;;
240_36;Citroen;0;1;0;NULL;;;;;
240_37;Cobra;0;1;0;NULL;;;;;
240_38;Connaught;0;1;0;NULL;;;;;
240_39;Corvette;0;1;0;NULL;;;;;
240_4;Ahlmann;0;1;0;NULL;;;;;
240_40;Dacia;0;1;0;NULL;;;;;
240_41;Daewoo;0;1;0;NULL;;;;;
240_42;DAF;0;1;0;NULL;;;;;
240_43;Daihatsu;0;1;0;NULL;;;;;
240_44;DeLorean;0;1;0;NULL;;;;;
240_45;DeTomaso;0;1;0;NULL;;;;;
240_46;Dodge;0;1;0;NULL;;;;;
240_47;Donkervoort;0;1;0;NULL;;;;;
240_48;Ducati;0;1;0;NULL;;;;;
240_49;Faun;0;1;0;NULL;;;;;
240_5;Alfa Romeo;0;1;0;NULL;;;;;
240_50;FAW;0;1;0;NULL;;;;;
240_51;Ferrari;0;1;0;NULL;;;;;
240_52;Fiat;0;1;0;NULL;;;;;
240_53;Fisker;0;1;0;NULL;;;;;
240_54;Ford;0;1;0;NULL;;;;;
240_55;Fuchs;0;1;0;NULL;;;;;
240_56;GAZ;0;1;0;NULL;;;;;
240_57;Gehlmax;0;1;0;NULL;;;;;
240_58;Gilera;0;1;0;NULL;;;;;
240_59;Ginetta;0;1;0;NULL;;;;;
240_6;Alpina;0;1;0;NULL;;;;;
240_60;GMC;0;1;0;NULL;;;;;
240_61;Great-Wall;0;1;0;NULL;;;;;
240_62;Gumpert;0;1;0;NULL;;;;;
240_63;Harley-Davidson;0;1;0;NULL;;;;;
240_64;Holden;0;1;0;NULL;;;;;
240_65;Honda;0;1;0;NULL;;;;;
240_66;Hummer;0;1;0;NULL;;;;;
240_67;Husaberg;0;1;0;NULL;;;;;
240_68;Husqvarna;0;1;0;NULL;;;;;
240_69;Hyundai;0;1;0;NULL;;;;;
240_7;Ammann;0;1;0;NULL;;;;;
240_70;Infiniti;0;1;0;NULL;;;;;
