# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
351;Art der Ordnungswidrigkeit;Art der Ordnungswidrigkeit;ZIR;V1.1;20210220

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
351_78;Zugabeverordnung;0;1;0;NULL;ZugabeVO;;;2001-07-25;
351_79;Abfallverbringungsgesetz;NULL;1;0;NULL;AbfVerbrG;;;;
351_8;Asylgesetz;0;1;0;NULL;AsylG;;;;
351_80;Abgabenordnung;NULL;1;0;NULL;AO;;;;
351_81;Bundesdatenschutzgesetz;NULL;1;0;NULL;BDSG;;;;
351_82;Bundesimmissionsschutzgesetz;NULL;1;0;NULL;BImSchG;;;;
351_83;Bundesmeldegesetz;NULL;1;0;NULL;BMG;;;;
351_84;Bundesnaturschutzgesetz;NULL;1;0;NULL;BNatSchG;;;;
351_85;Fahrzeug-Zulassungsverordnung;NULL;1;0;NULL;FZV;;;;
351_86;Freizügigkeitsgesetz / EU;NULL;1;0;NULL;FreizügigG/EU;;;;
351_87;Kraftfahrzeugsteuergesetz;NULL;1;0;NULL;KraftStG;;;;
351_88;Schwarzarbeitsbekämpfungsgesetz;NULL;1;0;NULL;SchwarzArbG;;;;
351_89;Telemediengesetz;NULL;1;0;NULL;TMG;;;;
351_9;Aufenthaltsgesetz;0;1;0;NULL;AufenthG;;;;
