# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
119;Art der sonstigen Sache;Art der sonstigen Sache;ZIR;V1.6;20210412

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
119_194;Schlüssel;0;1;0;NULL;;;;;
119_195;Schminkartikel;0;1;0;NULL;;Kajalstift, Eyeliner, Lippenstift;;;
119_196;Schmuck;0;1;0;NULL;;;;;
119_197;Schrankwand;0;1;0;NULL;;;;;
119_198;Schraube;0;1;0;NULL;;;;;
119_199;Schreibware / Druckerzeugnis / Bürobedarf;0;1;0;NULL;;;;;Printmedium
119_2;Airbag;0;1;0;NULL;;;;;
119_20;Beleuchtungskörper / Leuchtmittel;0;1;0;NULL;;;;;
119_200;Schubkarre;0;1;0;NULL;;;;;
119_201;Schuhe;0;1;0;NULL;;Stiefel, Pumps;;;
119_202;Schweißgerät;0;1;0;NULL;;;;;
119_203;Seil / Schnur / Faden;0;1;0;NULL;;;;;
119_204;Sense;0;1;0;NULL;;;;;
119_205;Sideboard;0;1;0;NULL;;;;;
119_206;Sitz;0;1;0;NULL;;;;;
119_207;Skalpell;0;1;0;NULL;;;;;
119_208;Ski;0;1;0;NULL;;;;;
119_209;Skulptur;0;1;0;NULL;;;;;
119_21;Benzin;0;1;0;NULL;;;;;
119_210;Sofa;0;1;0;NULL;;;;;
119_211;Solarmodul;0;1;0;NULL;;;;;
119_212;Spielautomat;0;1;0;NULL;;;;;
119_213;Spielekonsole;0;1;0;NULL;;;;;
119_214;Spielfigur;0;1;0;NULL;;;;;
119_215;Spielware;0;1;0;NULL;;;;;
119_216;Spiritus;0;1;0;NULL;;;;;
119_217;Spoiler;0;1;0;NULL;;;;;
119_218;Sport- / Freizeitgerät;0;1;0;NULL;;;;;
119_219;Spritze;0;1;0;NULL;;;;;
119_22;Besteck;0;1;0;NULL;;;;;
119_220;Stadtplan / Landkarte;0;1;0;NULL;;;;;
119_221;Stange;0;1;0;NULL;;;;;
119_222;Stein;0;1;0;NULL;;;;;
119_223;Steuergerät;0;1;0;NULL;;;;;
119_224;Stift;0;1;0;NULL;;;;;
119_225;Stoßstange;0;1;0;NULL;;;;;
119_226;Streamingbox;0;1;0;NULL;;Apple TV, Fire TV, Chromecast;;;
119_227;Stromzähler;0;1;0;NULL;;;;;
119_229;Tabak;0;1;0;NULL;;;;;
119_23;Bett;0;1;0;NULL;;;;;
119_230;Tablet;0;1;0;NULL;;;;;
119_231;Tasche;0;1;0;NULL;;;;;
119_232;Taschenlampe;0;1;0;NULL;;;;;
119_233;Tastatur;0;1;0;NULL;;;;;
119_234;Tasteninstrument;0;1;0;NULL;;;;;
119_235;Telefon;0;1;0;NULL;;;;;
119_236;Telekommunikationsgerät;0;1;0;NULL;;;;;
119_237;Teppich;0;1;0;NULL;;;;;
119_238;Tier / Tierteil;0;1;0;NULL;;;;;
119_239;Tisch;0;1;0;NULL;;;;;
119_24;Blasinstrument;0;1;0;NULL;;;;;
119_240;Tonne;0;1;0;NULL;;;;;
119_241;Tor;0;1;0;NULL;;;;;
119_242;Transparent;0;1;0;NULL;;;;;
119_243;Tresor;0;1;0;NULL;;;;;
119_244;Tür;0;1;0;NULL;;;;;
119_245;Türkette;0;1;0;NULL;;;;;
119_246;Türriegel;0;1;0;NULL;;;;;
119_247;Tüte / Beutel;0;1;0;NULL;;;;;
119_248;Uhr;0;1;0;NULL;;;;;
119_249;Unterbekleidung;0;1;0;NULL;;Socke, BH;;;
119_25;Blutdruckmessgerät;0;1;0;NULL;;;;;
119_250;Verkaufs- / Gebührenautomat;0;1;0;NULL;;Fahrkartenautomat, Wertzeichenautomat, Tankautomat, Zigarettenautomat, Parkautomat, Fernsprechautomat, Musikautomat, Waschautomat;;;
119_251;Verkehrszeichen;0;1;0;NULL;;;;;
119_252;Vibrator;0;1;0;NULL;;;;;
119_253;Videokamera;0;1;0;NULL;;;;;
119_254;Visitenkarte;0;1;0;NULL;;;;;
119_255;Volumenmesser;0;1;0;NULL;;Gaszähler, Wasserzähler;;;'Gaszähler; Wasserzähler'
119_256;Waffenschrank;0;1;0;NULL;;;;;
119_257;Wagenheber;0;1;0;NULL;;;;;
119_258;Waschmaschine;0;1;0;NULL;;;;;
119_259;Wasserpfeife;0;1;0;NULL;;;;;Shisha
119_26;Bohrmaschine;0;1;0;NULL;;;;;
119_260;Werkzeug;0;1;0;NULL;;;;;
119_261;Wurfgegenstand;0;1;0;NULL;;;;;
119_262;Zange;0;1;0;NULL;;;;;
119_263;Zaun;0;1;0;NULL;;;;;
119_264;Zeitschrift;0;1;0;NULL;;;;;
119_265;Zeitung;0;1;0;NULL;;;;;
119_266;Zelt;0;1;0;NULL;;;;;
119_267;Zement;0;1;0;NULL;;;;;
119_268;Ziegel;0;1;0;NULL;;;;;
119_269;Zigarette;0;1;0;NULL;;;;;
119_27;Brettspiel;0;1;0;NULL;;;;;
119_270;SIM-Karte;0;1;0;NULL;;;;;
119_271;Stempel;0;1;0;NULL;;;;;
119_272;Magnet;0;1;0;NULL;;;;;
119_273;Schaukasten;0;1;0;NULL;;;;;Vitrine
119_274;Netzwerkadapter;0;1;0;NULL;;;;;
119_275;Graffiti;0;1;0;NULL;;;;;Graffito
119_276;Schraubendreher;0;1;0;NULL;;;;;Schraubenzieher
119_277;Schlauch;0;1;0;NULL;;;;;
119_278;Rohr;0;1;0;NULL;;;;;
119_279;Kette (kein Schmuck);0;1;0;NULL;;;;;
119_28;Brief;0;1;0;NULL;;;;;
119_280;Klebstoff;0;1;0;NULL;;;;;
119_281;Gasflasche;0;1;0;NULL;;;;;
119_282;Infotainmentsystem ohne Navigation;0;1;0;NULL;;;;;
119_283;Bauchtasche;0;1;0;NULL;;;;;
119_284;Handtasche;0;1;0;NULL;;;;;
119_285;Umhängetasche;0;1;0;NULL;;;;;
119_286;Einkaufswagen;0;1;0;NULL;;;;;
119_287;Brille;0;1;0;NULL;;;;;
119_288;Kontaktlinsen;0;1;0;NULL;;;;;
119_289;getönte Brille;0;1;0;NULL;;;;;
119_29;Briefkasten;0;1;0;NULL;;;;;
119_290;Brille mit dicken Gläsern;0;1;0;NULL;;;;;
119_291;Sonnenbrille;0;1;0;NULL;;;;;
119_292;Spraydose / Lackstift;0;1;0;NULL;;;;;
119_293;Laufwerk / Lesegerät;0;1;0;NULL;;;;;
119_294;Steckkarte;0;1;0;NULL;;;;;
119_295;Gebetskette;0;1;0;NULL;;;;;
119_296;Laserpointer;0;1;0;NULL;;;;;
119_297;Getriebe;0;1;0;NULL;;;;;
119_298;Infotainmentsystem ohne Navigation (Festeinbau);0;1;0;NULL;;;;;
119_299;Gürtel;0;1;0;NULL;;;;;
119_3;Alarmanlage;0;1;0;NULL;;;;;
119_30;Briefmarke (kein Wertzeichen);0;1;0;NULL;;;;;
119_300;Tuch;0;1;0;NULL;;;;;
119_301;Schal;0;1;0;NULL;;;;;
119_302;Handschuh;0;1;0;NULL;;;;;
119_303;Krawatte;0;1;0;NULL;;;;;
119_304;Cowboyhut;0;1;0;NULL;;;;;
119_305;Barett;0;1;0;NULL;;;;;
119_306;Baskenmütze;0;1;0;NULL;;;;;
119_307;Beanie;0;1;0;NULL;;;;;
119_308;Kopftuch / Bandana;0;1;0;NULL;;;;;
119_309;Turban;0;1;0;NULL;;;;;
119_31;Briefpapier;0;1;0;NULL;;;;;
119_310;Basecap;0;1;0;NULL;;;;;
119_311;islamische weibliche Kopfbedeckung;0;1;0;NULL;;;;;
119_312;islamische männliche Kopfbedeckung;0;1;0;NULL;;;;;
119_313;jüdische Kippa;0;1;0;NULL;;;;;
119_314;Verschleierung;0;1;0;NULL;;;;;
119_315;Anzug;0;1;0;NULL;;;;;
119_316;Bluse;0;1;0;NULL;;;;;
119_317;Diebesschürze;0;1;0;NULL;;;;;
119_318;Hemd;0;1;0;NULL;;;;;
119_319;Hose;0;1;0;NULL;;;;;
119_32;Sehhilfe / Brille;0;1;0;NULL;;;;;
119_320;Jacke;0;1;0;NULL;;;;;
119_321;Kostüm;0;1;0;NULL;;;;;
119_322;Mantel;0;1;0;NULL;;;;;
119_323;Pullover;0;1;0;NULL;;;;;
119_324;Pullunder;0;1;0;NULL;;;;;
119_325;Rock;0;1;0;NULL;;;;;
119_326;T-Shirt;0;1;0;NULL;;;;;
119_327;Leggins;0;1;0;NULL;;;;;
119_328;Lederjacke;0;1;0;NULL;;;;;
119_329;Kapuzenjacke;0;1;0;NULL;;;;;
119_33;Buch;0;1;0;NULL;;;;;
119_330;Jeansjacke;0;1;0;NULL;;;;;
119_331;Anorak;0;1;0;NULL;;;;;
119_332;Jackett;0;1;0;NULL;;;;;
119_333;Parka;0;1;0;NULL;;;;;
119_334;Sakko;0;1;0;NULL;;;;;
119_335;Sandalen;0;1;0;NULL;;;;;
119_336;Slipper;0;1;0;NULL;;;;;
119_337;Pumps;0;1;0;NULL;;;;;
119_338;Halbschuhe;0;1;0;NULL;;;;;
119_339;Stiefel;0;1;0;NULL;;;;;
119_34;Chemikalie / chemisches Erzeugnis;0;1;0;NULL;;;;;
119_340;Sportschuhe;0;1;0;NULL;;;;;
119_341;Unterhemd;0;1;0;NULL;;;;;
119_342;lange Unterwäsche;0;1;0;NULL;;;;;
119_343;Strumpfhose;0;1;0;NULL;;;;;
119_344;Slip;0;1;0;NULL;;;;;
119_345;Socken;0;1;0;NULL;;;;;
119_346;Büstenhalter;0;1;0;NULL;;;;;
119_347;Reizwäsche;0;1;0;NULL;;;;;
119_348;Boxershorts;0;1;0;NULL;;;;;
119_349;Maske;0;1;0;NULL;;;;;
119_35;Computer / Computerteil;0;1;0;NULL;;;;;
119_350;Gehhilfe;0;1;0;NULL;;;;;'Stock; Spazierstock; Rollator; Krücke; Beinschiene'
119_351;Rollstuhl;0;1;0;NULL;;;;;
119_352;Diagnosegerät;0;1;0;NULL;;;;;
119_353;Navigationsgerät (mobil);0;1;0;NULL;;;;;
119_354;Ordensabzeichen / Wappen;0;1;0;NULL;;;;;
119_355;Reif;0;1;0;NULL;;;;;
119_356;Spange;0;1;0;NULL;;;;;
119_357;Ring;0;1;0;NULL;;;;;
119_358;Armkette;0;1;0;NULL;;;;;
119_359;Siegelring;0;1;0;NULL;;;;;
119_36;Container;0;1;0;NULL;;für Transportzwecke;;;
119_360;Fußkettchen;0;1;0;NULL;;;;;
119_361;Halskette;0;1;0;NULL;;;;;
119_362;Halsband;0;1;0;NULL;;;;;
119_363;Bettelkarte;0;1;0;NULL;;;;;
119_364;Funkrufempfänger;0;1;0;NULL;;;;;
119_365;Hund;0;1;0;NULL;;;;;
119_366;Katze;0;1;0;NULL;;;;;
119_367;Ratte;0;1;0;NULL;;;;;
119_368;Vogel;0;1;0;NULL;;;;;
119_369;Maus;0;1;0;NULL;;;;;
119_37;Datenträger;0;1;0;NULL;;USB-Stick, Festplatte;;;
119_370;Hase;0;1;0;NULL;;;;;
119_371;Reptil;0;1;0;NULL;;;;;
119_372;Pferd;0;1;0;NULL;;;;;
119_373;Zirkustier;0;1;0;NULL;;;;;
119_374;Kampfhund;0;1;0;NULL;;;;;
119_375;Schoßhund;0;1;0;NULL;;;;;
119_376;Armbanduhr;0;1;0;NULL;;;;;
119_377;Kettensäge;0;1;0;NULL;;;;;
119_378;Handbohrgerät;0;1;0;NULL;;;;;
119_379;Bohrhammer;0;1;0;NULL;;;;;
119_38;Decke;0;1;0;NULL;;;;;
119_380;Bohrschrauber;0;1;0;NULL;;;;;
119_381;Bauschrauber;0;1;0;NULL;;;;;
119_382;Winkelschneider;0;1;0;NULL;;;;;
119_383;Trennmaschine;0;1;0;NULL;;;;;
119_384;Schleifgerät;0;1;0;NULL;;;;;
119_385;Einbruchwerkzeug;0;1;0;NULL;;;;;
119_386;Rüttelplatte;0;1;0;NULL;;;;;
119_387;Bolzenschneider;0;1;0;NULL;;;;;
119_388;Feuerzeug;0;1;0;NULL;;;;;
119_389;POS-Terminal;NULL;1;0;NULL;;Ein POS-Terminal (engl. “Point of Sale”) ist ein Online-Terminal zum bargeldlosen Bezahlen an einem Verkaufsort.;;;
119_39;Desktop PC;0;1;0;NULL;;;;;
119_390;Telekommunikationsanlage;NULL;1;0;NULL;;Technische Einrichtungen oder Systeme, die als Nachrichten identifizierbare elektromagnetische oder optische Signale senden, übertragen, vermitteln, empfangen, steuern oder kontrollieren können (§ 3 Nr. 23 TKG).;;;TK-Anlage
119_391;Fahrtenschreiber;NULL;1;0;NULL;;Fahrtenschreiber sind alle Tachometer mit angeschlossenem Messschreiber, die Lenk- und Ruhezeiten, Lenkzeitunterbrechungen, zusätzlich gefahrene Kilometer und die gefahrene Geschwindigkeit aufzeichnen.;;;EG-Kontrollgerät
119_392;Fahrzeugmotorsteuergerät;NULL;1;0;NULL;;Dient der Steuerung, Regelung und Überwachung von Motorfunktionen bei Fahrzeugen.;;;
119_393;Fälschungsutensilien;NULL;1;0;NULL;;zur Herstellung von  z. B. Falschgeld benutzte Geräte und Materialien;;;
119_394;Flugzeugmotor;NULL;1;0;NULL;;;;;
119_395;Hologramm;NULL;1;0;NULL;;auf z. B. Banknoten aufgebrachtes Folienelement;;;
119_396;Lenkrad;NULL;1;0;NULL;;;;;
119_397;sakraler Gegenstand;NULL;1;0;NULL;;;;;
119_4;Angel;0;1;0;NULL;;;;;
119_40;Diesel;0;1;0;NULL;;;;;
119_41;Diktiergerät;0;1;0;NULL;;;;;
119_42;Dildo;0;1;0;NULL;;;;;
119_43;Disc-Player;0;1;0;NULL;;CD-Player, DVD-Player, Blu-ray-Player;;;
119_44;Dose;0;1;0;NULL;;;;;
119_45;Drogerie- / Körperpflegeartikel;0;1;0;NULL;;;;;
119_46;Drucker / Scanner / Kopierer;0;1;0;NULL;;;;;
119_47;Druckplatte;0;1;0;NULL;;;;;
