# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
395;Nummer zur Kennzeichnung der Gefahr;Nummer zur Kennzeichnung der Gefahr;ZIR;V1.0;20190830

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
395_28;1.4G;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.4, Verträglichkeitsgruppe G;;;
395_29;1.4S;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.4, Verträglichkeitsgruppe S;;;
395_3;1.1D;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.1, Verträglichkeitsgruppe D;;;
395_30;1.5D;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.5, Verträglichkeitsgruppe D;;;
395_31;1.6N;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.6, Verträglichkeitsgruppe N;;;
395_32;20;0;1;0;NULL;;erstickendes Gas oder Gas, das keine Zusatzgefahr aufweist;;;
395_33;22;0;1;0;NULL;;tiefgekühlt verflüssigtes Gas, erstickend;;;
395_34;223;0;1;0;NULL;;tiefgekühlt verflüssigtes Gas, entzündbar;;;
395_35;225;0;1;0;NULL;;tiefgekühlt verflüssigtes Gas, oxidierend (brandfördernd);;;
395_36;23;0;1;0;NULL;;entzündbares Gas;;;
395_37;238;0;1;0;NULL;;entzündbares Gas, ätzend;;;
395_38;239;0;1;0;NULL;;entzündbares Gas, das spontan zu einer heftigen Reaktion führen kann;;;
395_39;25;0;1;0;NULL;;oxidierendes (brandförderndes) Gas;;;
395_4;1.1E;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.1, Verträglichkeitsgruppe E;;;
395_40;26;0;1;0;NULL;;giftiges Gas;;;
395_41;263;0;1;0;NULL;;giftiges Gas, entzündbar;;;
395_42;265;0;1;0;NULL;;giftiges Gas, oxidierend (brandfördernd);;;
395_43;268;0;1;0;NULL;;giftiges Gas, ätzend;;;
395_44;28;0;1;0;NULL;;ätzendes Gas;;;
395_45;285;0;1;0;NULL;;ätzendes Gas, oxidierend (brandfördernd);;;
395_46;30;0;1;0;NULL;;entzündbarer flüssiger Stoff (Flammpunkt von 23 °C bis einschließlich 60 °C) oder entzündbarer flüssiger Stoff oder fester Stoff in geschmolzenem Zustand mit einem Flammpunkt über 60 °C, auf oder über seinen Flammpunkt erwärmt, oder selbsterhitzungsfähige;;;
395_47;323;0;1;0;NULL;;entzündbarer flüssiger Stoff, der mit Wasser reagiert und entzündbare Gase bildet;;;
395_48;X323;0;1;0;NULL;;entzündbarer flüssiger Stoff, der mit Wasser gefährlich reagiert (Wasser darf nur im Einverständnis mit Sachverständigen verwendet werden) und entzündbare Gase bildet;;;
395_49;33;0;1;0;NULL;;leicht entzündbarer flüssiger Stoff (Flammpunkt unter 23 °C);;;
395_5;1.1F;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.1, Verträglichkeitsgruppe F;;;
395_50;333;0;1;0;NULL;;pyrophorer flüssiger Stoff;;;
395_51;X333;0;1;0;NULL;;pyrophorer flüssiger Stoff, der mit Wasser gefährlich reagiert (Wasser darf nur im Einverständnis mit Sachverständigen verwendet werden);;;
395_52;336;0;1;0;NULL;;leicht entzündbarer flüssiger Stoff, giftig;;;
395_53;338;0;1;0;NULL;;leicht entzündbarer flüssiger Stoff, ätzend;;;
395_54;X338;0;1;0;NULL;;leicht entzündbarer flüssiger Stoff, ätzend, der mit Wasser gefährlich reagiert (Wasser darf nur im Einverständnis mit Sachverständigen verwendet werden);;;
395_55;339;0;1;0;NULL;;339 Leicht entzündbarer flüssiger Stoff, der spontan zu einer heftigen Reaktion führen kann;;;
395_56;36;0;1;0;NULL;;entzündbarer flüssiger Stoff (Flammpunkt von 23 °C bis einschließlich 60 °C), schwach giftig, oder selbsterhitzungsfähiger flüssiger Stoff, giftig;;;
395_57;362;0;1;0;NULL;;entzündbarer flüssiger Stoff, giftig, der mit Wasser reagiert und entzündbare Gase bildet;;;
395_58;X362;0;1;0;NULL;;entzündbarer flüssiger Stoff, giftig, der mit Wasser gefährlich reagiert (Wasser darf nur im Einverständnis mit Sachverständigen verwendet werden) und entzündbare Gase bildet;;;
395_59;368;0;1;0;NULL;;entzündbarer flüssiger Stoff, giftig, ätzend;;;
395_6;1.1G;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.1, Verträglichkeitsgruppe G;;;
395_60;38;0;1;0;NULL;;entzündbarer flüssiger Stoff (Flammpunkt von 23 °C bis einschließlich 60 °C), schwach ätzend, oder selbsterhitzungsfähiger flüssiger Stoff, ätzend;;;
395_61;382;0;1;0;NULL;;entzündbarer flüssiger Stoff, ätzend, der mit Wasser reagiert und entzündbare Gase bildet;;;
395_62;X382;0;1;0;NULL;;entzündbarer flüssiger Stoff, ätzend, der mit Wasser gefährlich reagiert (Wasser darf nur im Einverständnis mit Sachverständigen verwendet werden) und entzündbare Gase bildet;;;
395_63;39;0;1;0;NULL;;entzündbarer flüssiger Stoff, der spontan zu einer heftigen Reaktion führen kann;;;
395_64;40;0;1;0;NULL;;entzündbarer fester Stoff oder selbsterhitzungsfähiger oder selbstzersetzlicher Stoff oder polymerisierender Stoff;;;
395_65;423;0;1;0;NULL;;fester Stoff, der mit Wasser reagiert und entzündbare Gase bildet, oder entzündbarer fester Stoff, der mit Wasser reagiert und entzündbare Gase bildet, oder selbsterhitzungsfähiger fester Stoff, der mit Wasser reagiert und entzündbare Gase bildet;;;
395_66;X423;0;1;0;NULL;;fester Stoff, der mit Wasser gefährlich reagiert* und entzündbare Gase bildet, oder entzündbarer fester Stoff, der mit Wasser gefährlich reagiert* und entzündbare Gase bildet, oder selbsterhitzungsfähiger fester Stoff, der mit Wasser gefährlich reagiert*;;;
395_67;43;0;1;0;NULL;;selbstentzündlicher (pyrophorer) fester Stoff;;;
395_68;X432;0;1;0;NULL;;selbstentzündlicher (pyrophorer) fester Stoff, der mit Wasser gefährlich reagiert (Wasser darf nur im Einverständnis mit Sachverständigen verwendet werden) und entzündbare Gase bildet.;;;
395_69;44;0;1;0;NULL;;entzündbarer fester Stoff, der sich bei erhöhter Temperatur in geschmolzenem Zustand befindet;;;
395_7;1.1J;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.1, Verträglichkeitsgruppe J;;;
395_70;446;0;1;0;NULL;;entzündbarer fester Stoff, giftig, der sich bei erhöhter Temperatur in geschmolzenem Zustand befindet;;;
395_71;46;0;1;0;NULL;;46 Entzündbarer oder selbsterhitzungsfähiger fester Stoff, giftig;;;
395_72;462;0;1;0;NULL;;fester Stoff, giftig, der mit Wasser reagiert und entzündbare Gase bildet;;;
395_73;X462;0;1;0;NULL;;fester Stoff, der mit Wasser gefährlich reagiert (Wasser darf nur im Einverständnis mit Sachverständigen verwendet werden) und giftige Gase bildet;;;
395_74;48;0;1;0;NULL;;entzündbarer oder selbsterhitzungsfähiger fester Stoff, ätzend;;;
395_75;482;0;1;0;NULL;;fester Stoff, ätzend, der mit Wasser reagiert und entzündbare Gase bildet;;;
395_76;X482;0;1;0;NULL;;fester Stoff, der mit Wasser gefährlich reagiert (Wasser darf nur im Einverständnis mit Sachverständigen verwendet werden) und ätzende Gase bildet;;;
395_77;50;0;1;0;NULL;;oxidierender (brandfördernder) Stoff;;;
395_78;539;0;1;0;NULL;;entzündbares organisches Peroxid;;;
395_79;55;0;1;0;NULL;;stark oxidierender (brandfördernder) Stoff;;;
395_8;1.1L;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.1, Verträglichkeitsgruppe L;;;
395_80;556;0;1;0;NULL;;stark oxidierender (brandfördernder) Stoff, giftig;;;
395_81;558;0;1;0;NULL;;stark oxidierender (brandfördernder) Stoff, ätzend;;;
395_82;559;0;1;0;NULL;;stark oxidierender (brandfördernder) Stoff, der spontan zu einer heftigen Reaktion führen kann;;;
395_83;56;0;1;0;NULL;;oxidierender (brandfördernder) Stoff, giftig;;;
395_84;568;0;1;0;NULL;;oxidierender (brandfördernder) Stoff, giftig, ätzend;;;
395_85;58;0;1;0;NULL;;oxidierender (brandfördernder) Stoff, ätzend;;;
395_86;59;0;1;0;NULL;;oxidierender (brandfördernder) Stoff, der spontan zu einer heftigen Reaktion führen kann;;;
395_87;60;0;1;0;NULL;;giftiger oder schwach giftiger Stoff;;;
395_88;606;0;1;0;NULL;;ansteckungsgefährlicher Stoff;;;
395_89;623;0;1;0;NULL;;giftiger flüssiger Stoff, der mit Wasser reagiert und entzündbare Gase bildet;;;
395_9;1.2B;0;1;0;NULL;;explosiver Stoff, Unterklasse 1.2, Verträglichkeitsgruppe B;;;
395_90;63;0;1;0;NULL;;giftiger Stoff, entzündbar (Flammpunkt von 23 °C bis einschließlich 60 °C);;;
395_91;638;0;1;0;NULL;;giftiger Stoff, entzündbar (Flammpunkt von 23 °C bis einschließlich 60 °C), ätzend;;;
395_92;639;0;1;0;NULL;;giftiger Stoff, entzündbar (Flammpunkt nicht über 60 °C), der spontan zu einer heftigen Reaktion führen kann;;;
395_93;64;0;1;0;NULL;;giftiger fester Stoff, entzündbar oder selbsterhitzungsfähig;;;
395_94;642;0;1;0;NULL;;giftiger fester Stoff, der mit Wasser reagiert und entzündbare Gase bildet;;;
395_95;65;0;1;0;NULL;;giftiger Stoff, oxidierend (brandfördernd);;;
395_96;66;0;1;0;NULL;;sehr giftiger Stoff;;;
395_97;663;0;1;0;NULL;;sehr giftiger Stoff, entzündbar (Flammpunkt nicht über 60 °C);;;
395_98;664;0;1;0;NULL;;sehr giftiger Stoff, entzündbar oder selbsterhitzungsfähig;;;
395_99;665;0;1;0;NULL;;sehr giftiger Stoff, oxidierend (brandfördernd);;;
