# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
300;Art der Spreng- / Brandvorrichtung;Art der Spreng- / Brandvorrichtung;ZIR;V1.1;20171127

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
300_9;Luftmine;0;1;0;NULL;;;;;
300_90;magnetischer Abstandszünder;0;1;0;NULL;;;;;
300_91;optischer Abstandszünder;0;1;0;NULL;;;;;
300_92;Aufschlagzünder;0;1;0;NULL;;;;;
300_93;Schallzünder;0;1;0;NULL;;;;;
300_94;Sprengkopfdruckzünder;0;1;0;NULL;;;;;
300_95;Sprengkopfmagnetzünder;0;1;0;NULL;;;;;
300_96;Sprengkopfzeitzünder;0;1;0;NULL;;;;;
300_97;chemischer Zeitzünder;0;1;0;NULL;;;;;
300_98;elektronischer Zeitzünder;0;1;0;NULL;;;;;
300_99;mechanischer Zeitzünder;0;1;0;NULL;;;;;
