# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
299;Art der Massenvernichtungswaffe;Art der Massenvernichtungswaffe;ZIR;V1.2;20171127

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
299_38;Shiga-Toxin;0;1;0;NULL;;;;;
299_39;Staphylococcus-aureus-Toxin;0;1;0;NULL;;;;;
299_4;Plutonium;0;1;0;NULL;;;;;
299_40;Tetrodotoxin;0;1;0;NULL;;;;;
299_41;Verotoxin;0;1;0;NULL;;;;;
299_43;Chikungunya-Virus;0;1;0;NULL;;;;;
299_44;Dengue-Fiebervirus;0;1;0;NULL;;;;;
299_45;Eastern Equine Enzephalitis-Virus;0;1;0;NULL;;;;;
299_46;Ebola-Virus;0;1;0;NULL;;;;;
299_47;Hantaan-Virus;0;1;0;NULL;;;;;
299_48;Haemorrhagisches Kongo-Krim-Fieber-Virus;0;1;0;NULL;;;;;
299_49;Junin-Virus;0;1;0;NULL;;;;;
299_5;Uran 233;0;1;0;NULL;;;;;
299_50;Lassa-Virus;0;1;0;NULL;;;;;
299_51;lymphozytäre Choriomeningitis-Virus;0;1;0;NULL;;;;;
299_52;Machupo-Virus;0;1;0;NULL;;;;;
299_53;Marburg-Virus;0;1;0;NULL;;;;;
299_54;Affenpockenvirus;0;1;0;NULL;;;;;
299_55;Rift-Valley-Fieber-Virus;0;1;0;NULL;;;;;
299_56;Zeckenenzephalitis-Virus;0;1;0;NULL;;;;;
299_57;Variola-Virus;0;1;0;NULL;;;;;
299_58;Venezuelan Equine Enzephalitis-Virus;0;1;0;NULL;;;;;
299_59;Western Equine Enzephalitis-Virus;0;1;0;NULL;;;;;
299_6;Uran 235;0;1;0;NULL;;;;;
299_60;Whitepox-Virus;0;1;0;NULL;;;;;
299_61;Gelbfieber-Virus;0;1;0;NULL;;;;;
299_62;Japan-B-Enzephalitis-Virus;0;1;0;NULL;;;;;
299_65;Xanthomonas albilineans;0;1;0;NULL;;;;;
299_66;Xanthomonas campestris pv. Citri;0;1;0;NULL;;einschl. darauf zurückzuführende Stämme;;;
299_68;Cochliobolus miyabeanus;0;1;0;NULL;;;;;Helminthosporium oryzae
299_69;Colletotrichum coffeanum var. Virulans;0;1;0;NULL;;;;;Colletotrichum kahawae
299_7;radioaktives Isotop (waffenfähig);0;1;0;NULL;;;;;
