# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
001;Rollenwerte;Rollenwerte;ZIR;V1.11;20210930

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
001_7;ausgefertigt in;0;1;0;NULL;;;;;
001_71;Wohnsitz;0;1;0;NULL;;;;;
001_72;Zeichnungsberechtigter;0;1;0;NULL;;;;;
001_73;Zeuge;0;1;0;NULL;;;;;
001_74;Zufluss;0;1;0;NULL;;;;;
001_75;Zusammenhang;0;1;0;NULL;;;;;
001_76;Verwandtschaft;0;1;0;NULL;;;;;
001_77;Ausführungsebene;0;1;0;NULL;;;;;Mitläufer
001_78;Mitglied;0;1;0;NULL;;;;;
001_79;Kontakt;0;1;0;NULL;;;;;
001_8;befindet sich;0;1;0;NULL;;;;;
001_80;Vormund;0;1;0;NULL;;;;;
001_81;Betreuer;0;1;0;NULL;;;;;
001_82;Pfleger;0;1;0;NULL;;;;;
001_83;Bewährungshelfer;0;1;0;NULL;;;;;
001_84;angebracht;0;1;0;NULL;;;;;
001_85;Gegenstand der Aufzeichnung;0;1;0;NULL;;;;;
001_86;Verpackung;0;1;0;NULL;;;;;
001_87;Tatzusammenhang;0;1;0;NULL;;;;;
001_88;Gefährder;0;1;0;NULL;;;;;
001_89;relevante Person;0;1;0;NULL;;;;;
001_9;beinhaltet;0;1;0;NULL;;;;;
001_90;Betroffener;0;1;0;NULL;;;;;
001_91;Beteiligter;0;1;0;NULL;;;;;
001_92;Ergebnis der Maßnahme;0;1;0;NULL;;;;;
001_93;Spurenverursacher;0;1;0;NULL;;;;;
001_94;Mitfahrer;0;1;0;NULL;;;;;
001_95;Führer;0;1;0;NULL;;;;;
001_96;Weiterleitung;0;1;0;NULL;;;;;
001_97;Kontoeröffner;0;1;0;NULL;;;;;
001_98;Gründer;0;1;0;NULL;;;;;
001_99;mitgeführt;0;1;0;NULL;;;;;
