# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
252;Titel;Titel;ZIR;V1.0;20110406

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Zugangsvokabular
252_1;Bachelor;0;1;0;NULL;B;;
252_3;Diplom;0;1;0;NULL;Dipl;;
252_4;Doktor;0;1;0;NULL;Dr;;
252_6;Magister;0;1;0;NULL;Mag;;
252_7;Master;0;1;0;NULL;M;;
252_9;Professor;0;1;0;NULL;Prof;;
