# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
269;Maßeinheit der Schuhgröße;Maßeinheit der Schuhgröße;ZIR;V1.1;20131025

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Zugangsvokabular
269_1;europäische Größe;0;1;0;NULL;;;
269_2;britische Größe;0;1;0;NULL;;;
269_3;amerikanische Größe;0;1;0;NULL;;;
269_4;asiatische Größe;0;1;0;NULL;;;
