# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
304;Tatbestandsmerkmal einer Straftat;Tatbestandsmerkmal einer Straftat;ZIR;V1.6;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
304_185;als Erwachsener an Minderjährige;0;1;0;NULL;;;;;
304_186;amtlicher Ausweis mit falscher Beurkundung;0;1;0;NULL;;;;;
304_187;Amtsträger;0;1;0;NULL;;;;;
304_188;Anerkennen erdichteter Rechte;0;1;0;NULL;;;;;
304_189;Angebot einer Option;0;1;0;NULL;;;;;
304_19;Herstellen;0;1;0;NULL;;;;;
304_190;Annehmen;0;1;0;NULL;;;;;
304_191;Anwendung einer List;0;1;0;NULL;;;;;
304_192;Asylverfahren;0;1;0;NULL;;;;;
304_193;Aufbewahren;0;1;0;NULL;;;;;
304_194;Aufenthaltskarte;0;1;0;NULL;;;;;
304_195;aufenthaltsrechtliche Papiere mit falscher Beurkundung;0;1;0;NULL;;;;;
304_196;Aufgeben von Warenbestellungen oder Dienstleistungsbestellungen;0;1;0;NULL;;;;;
304_197;Aufnehmen;0;1;0;NULL;;;;;
304_198;ausbeuterische Beschäftigung;0;1;0;NULL;;;;;
304_199;Ausnutzen einer Lage, in der dem Opfer ein empfindliches Übel droht;0;1;0;NULL;;;;;
304_2;Anleiten;0;1;0;NULL;;;;;
304_20;Instand setzen;0;1;0;NULL;;;;;
304_200;Ausnutzen eines Überraschungsmoments;0;1;0;NULL;;;;;
304_201;Ausübung der Bettelei;0;1;0;NULL;;;;;
304_202;Ausübung der Prostitution;0;1;0;NULL;;;;;
304_204;bedeutender Umfang;0;1;0;NULL;;;;;
304_205;Beherbergen;0;1;0;NULL;;;;;
304_206;bei der Begehung von mit Strafe bedrohten Handlungen;0;1;0;NULL;;;;;
304_207;Beiseiteschaffen von Handelsbüchern;0;1;0;NULL;;;;;
304_208;Beiseiteschaffen von Vermögenswerten;0;1;0;NULL;;;;;
304_209;Belassung;0;1;0;NULL;;;;;
304_21;Mitnehmen;0;1;0;NULL;;;;;
304_210;Beschädigen von Handelsbüchern;0;1;0;NULL;;;;;
304_211;Beschädigen von Vermögenswerten;0;1;0;NULL;;;;;
304_212;Beschaffen;0;1;0;NULL;;;;;
304_214;Betreiben einer Anlage;0;1;0;NULL;;;;;
304_215;Bevorzugung;0;1;0;NULL;;;;;
304_216;Daueraufenthaltskarte;0;1;0;NULL;;;;;
304_217;der Bemächtigung eines Menschen Vorschub leisten;0;1;0;NULL;;;;;
304_218;Dritte veranlassen, Kontakt aufzunehmen;0;1;0;NULL;;;;;
304_219;drohende Zahlungsunfähigkeit;0;1;0;NULL;;;;;
304_22;Nachweis der Gelegenheit eines Auslandsgeschäftes;0;1;0;NULL;;;;;
304_220;echte Urkunde;0;1;0;NULL;;;;;
304_221;echter Betrieb / Unternehmen;0;1;0;NULL;;;;;
304_222;Eigennutz;0;1;0;NULL;;;;;
304_223;Eingehen von Differenzgeschäften mit Waren;0;1;0;NULL;;;;;
304_224;Eingehen von Differenzgeschäften mit Wertpapieren;0;1;0;NULL;;;;;
304_225;Eingehen von Spekulationsgeschäften mit Waren;0;1;0;NULL;;;;;
304_226;Eingehen von Spekulationsgeschäften Wertpapieren;0;1;0;NULL;;;;;
304_227;Eingehen von Verlustgeschäften mit Waren;0;1;0;NULL;;;;;
304_228;Eingehen von Verlustgeschäften mit Wertpapieren;0;1;0;NULL;;;;;
304_229;eingetretene Zahlungsunfähigkeit;0;1;0;NULL;;;;;
304_23;sonstiges Ausüben tatsächlicher Gewalt;0;1;0;NULL;;;;;
304_230;Entfernen einer Eintragung;0;1;0;NULL;;;;;
304_231;Entfernen einer Seite;0;1;0;NULL;;;;;
304_232;Entnahme;0;1;0;NULL;;;;;
304_233;Übertragung;0;1;0;NULL;;;;;
304_234;Gewebe;0;1;0;NULL;;;;;
304_235;Organ;0;1;0;NULL;;;;;
304_236;Erlangen nicht gerechtfertigter Subventionen in großem Ausmaß;0;1;0;NULL;;;;;
304_237;Europäischer Amtsträger;0;1;0;NULL;;;;;
304_238;Fahrzeugpapiere mit falscher Beurkundung;0;1;0;NULL;;;;;
304_239;falsche Kennzeichnung;0;1;0;NULL;;;;;
304_24;Überlassen;0;1;0;NULL;;;;;
304_240;Fordern;0;1;0;NULL;;;;;
304_241;fortgesetze Annahme von Vorteilen;0;1;0;NULL;;;;;
304_242;Fortsetzen;0;1;0;NULL;;;;;
304_243;Freisetzen;0;1;0;NULL;;;;;
304_244;für einen anderen;0;1;0;NULL;;;;;
304_245;für sich;0;1;0;NULL;;;;;
304_246;Gebrauch ermöglichen;0;1;0;NULL;;;;;
304_247;Gebrauchen von widerrechtlich erlangter Subventionsberechtigung;0;1;0;NULL;;;;;
304_248;Gefährden der öffentlichen Wasserversorgung;0;1;0;NULL;;;;;
304_249;Gefährden der Sicherheit des Rechtsverkehrs;0;1;0;NULL;;;;;
304_25;Umgehen;0;1;0;NULL;;;;;
304_250;gerichtliches Verfahren;0;1;0;NULL;;;;;
304_251;Geschäfts- und Betriebsgeheimnisse;0;1;0;NULL;;;;;
304_252;Gelegenheit;0;1;0;NULL;;;;;
304_253;Gewährung eines Kredits;0;1;0;NULL;;;;;
304_254;Gewinnsucht;0;1;0;NULL;;;;;
