# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
292;Art der Munition;Art der Munition;ZIR;V1.1;20180331

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
292_62;Exerzierpatrone;0;1;0;NULL;;;;;
292_63;Flintenpatrone;0;1;0;NULL;;;;;
292_64;Kartusche;0;1;0;NULL;;;;;
292_65;Kartusche für Schlachtschussapparat;0;1;0;NULL;;;;;
292_66;Knallkartusche;0;1;0;NULL;;;;;
292_67;Knallkartusche mit BAM-Zulassung;0;1;0;NULL;;;;;
292_68;Knallkartusche ohne BAM-Zulassung;0;1;0;NULL;;;;;
292_69;Reizstoffkartusche;0;1;0;NULL;;;;;
292_7;Granate (Verschussmunition);0;1;0;NULL;;;;;
292_70;Reizstoffkartusche mit in Deutschland nachgewiesener gesundheitlicher Unbedenklichkeit;0;1;0;NULL;;;;;
292_71;Reizstoffkartusche ohne in Deutschland nachgewiesene gesundheitlicher Unbedenklichkeit;0;1;0;NULL;;;;;
292_72;Kleinkaliberpatrone;0;1;0;NULL;;;;;
292_73;Papierpatrone;0;1;0;NULL;;;;;
292_74;Patrone mit verkleinertem Gefahrenbereich;0;1;0;NULL;;;;;
292_75;Patronenteil;0;1;0;NULL;;;;;
292_76;Geschoss (Handfeuerwaffe);0;1;0;NULL;;;;;
292_77;Brandgeschoss;0;1;0;NULL;;;;;
292_78;Flachkopfgeschoss;0;1;0;NULL;;;;;
292_79;Flintenlaufgeschoss;0;1;0;NULL;;;;;
292_8;Artilleriegranate;0;1;0;NULL;;;;;
292_80;Geschoss mit beweglichem Kern;0;1;0;NULL;;;;;
292_81;Geschoss mit Boden mit Mantel;0;1;0;NULL;;;;;
292_82;Geschoss mit Boden ohne Mantel;0;1;0;NULL;;;;;
292_83;Geschoss mit Gascheck;0;1;0;NULL;;;;;
292_84;Geschoss bestehend aus Subgeschoss und Führungshülse;0;1;0;NULL;;;;;
292_85;Flechette (Pfeil- / Nadelgeschoss);0;1;0;NULL;;;;;
292_86;Gummigeschoss;0;1;0;NULL;;;;;
292_87;Halbspitzgeschoss;0;1;0;NULL;;;;;
292_88;Hartkerngeschoss;0;1;0;NULL;;;;;
292_89;Hohlspitzgeschoss;0;1;0;NULL;;;;;
292_9;Cargogranate;0;1;0;NULL;;;;;
292_90;Kegelstumpfgeschoss (Semiwadcutter);0;1;0;NULL;;;;;
292_91;Kugelgeschoss;0;1;0;NULL;;;;;
292_92;Leuchtspurgeschoss;0;1;0;NULL;;;;;
292_93;Rundkopfgeschoss;0;1;0;NULL;;;;;
292_94;Schrot;0;1;0;NULL;;;;;
292_95;Soft Point-Geschoss;0;1;0;NULL;;;;;
292_96;Spitzgeschoss;0;1;0;NULL;;;;;
292_97;Sprenggeschoss;0;1;0;NULL;;;;;
292_98;stromlinienförmiges Geschoss;0;1;0;NULL;;;;;
292_99;Teilmantelgeschoss;0;1;0;NULL;;;;;
